index,203b_theme,205c_theme,207b_theme,210b_theme,215_theme,217_theme,count
293593,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
293600,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
293601,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
293602,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294012,Education,Kin,Kin,Kin,Work,Work,1
294150,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294151,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294152,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294153,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294155,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294156,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294157,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294159,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294160,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294161,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294164,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294165,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294166,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294167,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294171,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294172,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294173,Work,Kin,Kin,Kin,(No Answer),(No Answer),1
294174,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294175,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294176,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294582,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294591,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294595,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294596,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294620,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294634,Work,Kin,Kin,(No Answer),(No Answer),(No Answer),1
294635,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294640,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294641,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294642,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294643,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294644,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294645,Work,Work,Work,(No Answer),(No Answer),(No Answer),1
294652,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294653,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294655,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294660,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294661,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294662,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294665,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
294666,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295500,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295501,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295502,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295506,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295513,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295515,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295516,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295518,Education,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295520,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295523,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295524,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295534,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295540,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295543,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295547,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295548,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295553,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295575,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295580,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295581,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295583,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295584,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295585,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295586,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295587,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295593,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295594,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295595,Education,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295597,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295598,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295599,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295600,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295601,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295602,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
295604,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296009,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296015,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296034,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296043,Work,Work,Work,(No Answer),(No Answer),(No Answer),1
296044,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296050,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296051,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296073,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296074,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296080,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296102,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296103,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296104,Education,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296106,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296107,Kin,Kin,Housing,(No Answer),(No Answer),(No Answer),1
296108,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296138,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296139,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296140,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296141,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296144,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296158,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296161,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296162,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296163,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296164,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296165,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296170,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296172,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296173,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296174,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296175,Work,Work,Work,(No Answer),(No Answer),(No Answer),1
296682,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296683,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296692,Restart,Work,Work,(No Answer),(No Answer),(No Answer),1
296693,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296790,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296791,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296792,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296793,Safety,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296804,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296805,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296806,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296807,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296813,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296814,Education,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296815,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296816,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296817,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296818,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296819,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296820,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296821,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296822,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296831,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296832,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296833,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296844,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296845,Education,Restart,Restart,Education,Kin,Restart,1
296846,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296848,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296849,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
296851,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297228,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297229,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297230,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297231,Work,Housing,Housing,(No Answer),(No Answer),(No Answer),1
297232,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297233,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297245,Restart,Education,Education,(No Answer),(No Answer),(No Answer),1
297246,Work,Restart,Restart,(No Answer),(No Answer),(No Answer),1
297247,Kin,Kin,Kin,(No Answer),(No Answer),(No Answer),1
297248,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297249,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297250,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297274,Safety,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297275,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297276,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297277,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297278,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297279,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297280,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297283,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297284,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297287,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297288,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297289,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297290,Kin,Kin,Work,(No Answer),(No Answer),(No Answer),1
297293,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297294,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297608,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297609,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297614,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297615,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297616,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297628,Housing,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297633,Kin,Kin,Kin,(No Answer),(No Answer),(No Answer),1
297634,Kin,Kin,Kin,(No Answer),(No Answer),(No Answer),1
297635,Work,(No Answer),Work,(No Answer),(No Answer),(No Answer),1
297646,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297652,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297654,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297655,Kin,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297656,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297657,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297658,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297659,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297660,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297661,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297663,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
297666,Restart,Work,Work,Housing,(No Answer),(No Answer),1
297667,Kin,Kin,Education,(No Answer),(No Answer),(No Answer),1
297668,Work,(No Answer),(No Answer),(No Answer),(No Answer),(No Answer),1
