,Unnamed: 0,ID,ID_ordered,location,dist,azimuth,lat,lon,location_type,max_dist_moves,grouping,location_l,location_near,location_country,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
55,151,278324,278324.0,"('Sagana', 'Sagana', 'Kenya')",74.3977913781704,0.8185200840548847,37.208151,-0.666531,100,405.55523762061296,moves200,Sagana,Sagana,Kenya,Nairobi,Kawangware,Kenya,Male,Unemployed ,1,Unemployed,Yes,Kikuyu,Kikuyu,No,No,No,54.86100243178862,0.4663449346826361,"('Sagana', 'Sagana', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,155,278326,278326.0,"('Awendo', 'Awendo', 'Kenya')",248.58017229350835,3.004302297902599,34.53172,-0.9079812,100,248.58017229350835,moves200,Awendo,Awendo,Kenya,Nairobi,Kawangware,Kenya,Male,Working full-time (formal/informal sector),6,Working full-time (formal/informal sector),Yes,Luo,Dhuluo,No,Yes,No,0.0,0.0,"('Awendo', 'Awendo', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
57,157,278330,278330.0,"('Homa Bay', 'Homa Bay', 'Kenya')",277.59287427028966,2.902348612376076,34.31878185590796,-0.56396015,100,277.59287427028966,moves200,Homa Bay,Homa Bay,Kenya,Nairobi,Kawangware,Kenya,Female,Unemployed ,2,Unemployed,Yes,Luo,Dholuo,No,Yes,Yes,12.591181556771687,0.2162572684079089,"('Homa Bay', 'Homa Bay', 'Kenya')",Non-Urban Village,Non-Urban,Village,7,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
58,160,278340,278340.0,"('Migori', 'Migori', 'Kenya')",271.9435161483056,3.0543637670520813,34.30964322421073,-1.0211616,100,271.9435161483056,moves200,Migori,Migori,Kenya,Nairobi,Kawangware,Kenya,Male,Unemployed ,2,Doing casual jobs,Yes,Luhya,Dholuo,No,Yes,Yes,13.905376649217883,0.4174074352268224,"('Migori', 'Migori', 'Kenya')",Non-Urban Village,Non-Urban,Village,9,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
59,162,278347,278347.0,"('Nairobi', 'Nairobi', 'Kenya')",7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,100,7.292625401689183,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kawangware,Kenya,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Luo,Dholuo,No,Yes,No,250.53818376848835,3.1305856359385005,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
60,164,278348,278348.0,"('Bulambuli', 'Bulambuli', 'Uganda')",363.804397259737,2.410809987704609,34.28037988179564,1.35811175,100,3010.4081748585963,moves200,Bulambuli,Bulambuli,Uganda,Nairobi,Kawangware,Uganda,Female,Doing casual jobs,3,Doing casual jobs,No,Wagisu,Kigisu,No,No,Yes,94.4657957561447,0.0837018618818752,"('Bulambuli', 'Bulambuli', 'Uganda')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,169,278349,278349.0,"('Kampala', 'Kampala', 'Uganda')",485.1871645287762,2.8272973504938177,32.5813539,0.3177137,100,485.1871645287762,moves200,Kampala,Kampala,Uganda,Nairobi,Kawangware,Uganda,Male,University/technikon/correspondence student,1,Unemployed,No,Luganda,Luganda,No,No,No,94.92157428563024,0.1561704054484312,"('Kampala', 'Kampala', 'Uganda')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0
62,172,278358,278358.0,"('Nairobi', 'Nairobi', 'Kenya')",7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,100,7.292625401689183,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kawangware,Kenya,Female,Unemployed ,0,Unemployed,Yes,Agikuyu,Kikuyu,No,No,Yes,,,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
63,174,278359,278359.0,"('Nyeri', 'Nyeri', 'Kenya')",79.77536542824363,1.2842839744505437,36.9517005,-0.4192962,100,79.77536542824363,moves200,Nyeri,Nyeri,Kenya,Nairobi,Kawangware,Kenya,Male,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),Yes,Kikiyu,Kikuyu,No,Yes,No,4.096433724985147,0.1313229522438492,"('Nyeri', 'Nyeri', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
64,176,278360,278360.0,"('Goma', 'Goma', 'Democratic Republic of the Congo')",835.4547143817878,-3.096281734887913,29.225652,-1.6665685,100,835.4547143817878,moves200,Goma,Goma,Democratic Republic of the Congo,Nairobi,Kawangware,Democratic Republic Of The Congo,Female,Doing casual jobs,1,Casual employment/temporary worker,No,Nyabisha,Kinyabisha,No,No,Yes,,,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
65,179,278373,278373.0,"('Bondo', 'Bondo', 'Kenya')",294.96378323617665,2.764501631469555,34.2739935,-0.0993654,100,294.96378323617665,moves200,Bondo,Bondo,Kenya,Nairobi,Kawangware,Kenya,Male,Working part-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Luo,Dholuo,No,Yes,No,23.652146326193133,0.0182990107664755,"('Bondo', 'Bondo', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
66,181,278377,278377.0,"('Nairobi', 'Nairobi', 'Kenya')",7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,100,7.292625401689183,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kawangware,Kenya,Female,Unemployed ,1,Unemployed,Yes,Agikuyu,Kikuyu,No,No,Yes,19.34429793421122,0.0902834508069259,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
67,183,278384,278384.0,"('Bujumbura', 'Bujumbura', 'Burundi')",841.7131502148305,-2.8979959032040647,29.3675028,-3.3638125,100,841.7131502148305,moves200,Bujumbura,Bujumbura,Burundi,Nairobi,Kawangware,Burundi,Male,Casual employment/temporary worker,2,Casual employment/temporary worker,No,Hutu,Kiburundi,No,Yes,No,0.0,0.0,"('Bujumbura', 'Bujumbura', 'Burundi')",Urban Town,Urban,Town,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
68,191,278385,278385.0,"('Siaya', 'Siaya', 'Kenya')",303.8985468539849,2.763088603861669,34.20013500999629,-0.06040135,100,303.8985468539849,moves200,Siaya,Siaya,Kenya,Nairobi,Kawangware,Kenya,Male,Unemployed ,4,Self-employed (run small business/income generation project),Yes,Luo,Dholuo,No,Yes,No,17.24193860458564,0.0036328657331599,"('Siaya', 'Siaya', 'Kenya')",Non-Urban Village,Non-Urban,Village,15,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
69,193,278386,278386.0,"('nan', 'Bibiani', 'Ghana')",252.28856496271055,2.796811314786677,-2.314959,6.4529440000000005,100,252.28856496271055,moves200,,Bibiani,Ghana,Accra,Madina,Ghana,Female,Working part-time (formal/informal sector),4,Working full-time (formal/informal sector),Yes,Kwahu,Twi,No,Yes,Yes,,,"('nan', 'Bibiani', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,199,278387,278387.0,"('Koforidua', 'Koforidua', 'Ghana')",47.21986671610261,1.7921498875227388,-0.2614572,6.100333999999999,100,47.21986671610261,moves200,Koforidua,Koforidua,Ghana,Accra,Madina,Ghana,Female,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Ga,Ga,No,Yes,Yes,,,"('Koforidua', 'Koforidua', 'Ghana')",Urban Town,Urban,Town,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0
71,203,278388,278388.0,"('Gbegame', 'Lome', 'Togo')",158.71547700317285,0.5142792347074089,1.0819798,6.3879098,100,158.71547700317285,moves200,Gbegame,Lome,Togo,Accra,Madina,Togo ,Female,Unemployed ,1,Unemployed,No,Ewe,Ewe,No,No,Yes,,,"('Gbegame', 'Lome', 'Togo')",Non-Urban City,Non-Urban,City,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,205,278391,278391.0,"('Muranga', 'Muranga', 'Kenya')",66.86698308601385,0.8286505396261742,37.15758579999999,-0.7236564,100,66.86698308601385,moves200,Muranga,Muranga,Kenya,Nairobi,Kawangware,Kenya,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Kikuyu,Kikuyu,No,Yes,No,,,"('Muranga', 'Muranga', 'Kenya')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
73,208,278393,278393.0,"('Moyale', 'Moyale', 'Ethiopia')",493.4157636106773,1.0017591078392984,39.0512683,3.5241898000000003,100,493.4157636106773,moves200,Moyale,Moyale,Ethiopia,Nairobi,Kawangware,Ethiopia,Female,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),No,Borana,Kiborana,No,Yes,No,0.0,0.0,"('Moyale', 'Moyale', 'Ethiopia')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,211,278394,278394.0,"('Nairobi', 'Nairobi', 'Kenya')",7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,100,7.292625401689183,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kawangware,Kenya,Male,Doing casual jobs,1,Casual employment/temporary worker,Yes,Kikuyu,Kikuyu,No,Yes,No,0.8320150050733668,0.014086802406962,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
75,214,278404,278404.0,"('Nairobi', 'Nairobi', 'Kenya')",7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,100,12.407911923596506,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kawangware,Kenya ,Female,Unemployed ,2,Unemployed,Yes,Luo,Dholuo,No,Yes,Yes,21.61623631106542,0.5900298331516469,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
76,217,278407,278407.0,"('Eldoret', 'Eldoret', 'Kenya')",230.7575268260629,2.353386183866443,35.271548100000004,0.5198329,100,230.7575268260629,moves200,Eldoret,Eldoret,Kenya,Nairobi,Kawangware,Kenya,Male,Other,2,Other (specify),Yes,Nandi,Nandi,No,No,No,34.8812794468889,0.0438920719542994,"('Eldoret', 'Eldoret', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
77,220,278408,278408.0,"('Tororo', 'Tororo', 'Uganda')",346.3854634153949,2.573472361472318,34.102686174797185,0.74074215,100,346.3854634153949,moves200,Tororo,Tororo,Uganda,Nairobi,Kawangware,Uganda,Female,Self-employed (run small business/income generation project),1,Working full-time (formal/informal sector),No,Mwoseibei,Kigumba,No,Yes,Yes,,,"('Tororo', 'Tororo', 'Uganda')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
78,224,278409,278409.0,"('Kawangware', 'Kawangware', 'Kenya')",0.01,3.141592653589793,36.751643,-1.2784631000000002,100,0.0,moves200,Kawangware,Kawangware,Kenya,Nairobi,Kawangware,Kenya,Male,Unemployed ,0,Unemployed,Yes,Kikuyu,Swahili,No,Yes,Yes,42.09784773511857,2.6055050164996523,"('Kawangware', 'Kawangware', 'Kenya')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
79,226,278412,278412.0,"('Kampala', 'Kampala', 'Uganda')",485.1871645287762,2.8272973504938177,32.5813539,0.3177137,100,485.1871645287762,moves200,Kampala,Kampala,Uganda,Nairobi,Kawangware,Uganda ,Male,Unemployed ,2,Unemployed,Yes,Mganda,Kiganda,No,Yes,Yes,59.94352377287191,0.0975275279698304,"('Kampala', 'Kampala', 'Uganda')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0
80,228,278415,278415.0,"('Kitui', 'Kitui', 'Kenya')",181.69299771032112,-0.1378914368679044,38.372811654368775,-1.56422195,100,181.69299771032112,moves200,Kitui,Kitui,Kenya,Nairobi,Kawangware,Kenya,Male,Unemployed ,2,Unemployed,Yes,Kamba,Kikamba,No,No,Yes,,,"('Kitui', 'Kitui', 'Kenya')",Non-Urban Village,Non-Urban,Village,11,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
81,231,278417,278417.0,"('nan', 'Bududa', 'Uganda')",335.2293702430809,2.451463664544784,34.39875494391064,1.0421170000000002,100,335.2293702430809,moves200,,Bududa,Uganda,Nairobi,Kawangware,Uganda,Female,Housewife/homemaker,2,Housewife/homemaker,No,Kgisu,Kgisu,No,No,No,0.0,0.0,"('nan', 'Bududa', 'Uganda')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82,234,278419,278419.0,"('Kampala', 'Kampala', 'Uganda')",485.1871645287762,2.8272973504938177,32.5813539,0.3177137,100,485.1871645287762,moves200,Kampala,Kampala,Uganda,Nairobi,Kawangware,Uganda,Male,Doing casual jobs,1,Doing casual jobs,No,Baganda,Luganda,No,Yes,Yes,,,"('Kampala', 'Kampala', 'Uganda')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0
83,237,278435,278435.0,"('Tororo', 'Tororo', 'Uganda')",346.3854634153949,2.573472361472318,34.102686174797185,0.74074215,100,346.3854634153949,moves200,Tororo,Tororo,Uganda,Nairobi,Kawangware,Uganda ,Male,Other,0,Self-employed (run small business/income generation project),No,Mteso,Kiteso,No,Yes,Yes,0.0,0.0,"('Tororo', 'Tororo', 'Uganda')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
84,239,278441,278441.0,"('Jinja', 'Jinja', 'Uganda')",425.2436407559043,2.7297698225239877,33.224816860928684,0.5465468000000001,100,425.2436407559043,moves200,Jinja,Jinja,Uganda,Nairobi,Kawangware,Uganda,Female,-1,-1,-1,No,Msoga,-3,-1,-1,-1,,,"('Jinja', 'Jinja', 'Uganda')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,241,278442,278442.0,"('Kapsabet', 'Kapsabet', 'Kenya')",226.6047760447664,2.504168591901782,35.1011501,0.2004977999999999,100,226.6047760447664,moves200,Kapsabet,Kapsabet,Kenya,Nairobi,Kawangware,Kenya ,Female,Casual employment/temporary worker,1,Casual employment/temporary worker,Yes,Luhya,Tiriki,No,Yes,No,31.43336345432129,0.1327877399234762,"('Kapsabet', 'Kapsabet', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,244,278444,278444.0,"('Kampala', 'Kampala', 'Uganda')",485.1871645287762,2.8272973504938177,32.5813539,0.3177137,100,485.1871645287762,moves200,Kampala,Kampala,Uganda,Nairobi,Kawangware,Uganda,Male,Casual employment/temporary worker,1,Casual employment/temporary worker,No,Baganda,Kiswahili,No,No,No,,,"('Kampala', 'Kampala', 'Uganda')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0
87,246,279279,279279.0,"('Ainamoi', 'Kericho', 'Kenya')",185.2660141771461,2.6403615014890183,35.2833,-0.3,100,185.2660141771461,moves200,Ainamoi,Kericho,Kenya,Nairobi,Kawangware,Kenya ,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Kalenjin,Kalenjin,No,Yes,Yes,0.0,0.0,"('Ainamoi', 'Kericho', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,248,279386,279386.0,"('Mekanisa', 'Oromia', 'Ethiopia')",929.224916731248,1.2780886939913814,38.7305307,8.971913699999998,100,929.224916731248,moves200,Mekanisa,Oromia,Ethiopia,Nairobi,Kawangware,Ethiopia,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Oromo,Oromo,No,No,No,0.0,0.0,"('Mekanisa', 'Oromia', 'Ethiopia')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89,251,279403,279403.0,"('Nyeri', 'Nyeri', 'Kenya')",79.77536542824363,1.2842839744505437,36.9517005,-0.4192962,100,79.77536542824363,moves200,Nyeri,Nyeri,Kenya,Nairobi,Kawangware,Kenya,Male,Working part-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Kikuyu,Kikuyu,No,Yes,No,0.0,0.0,"('Nyeri', 'Nyeri', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
90,253,279404,279404.0,"('Kampala', 'Kampala', 'Uganda')",485.1871645287762,2.8272973504938177,32.5813539,0.3177137,100,485.1871645287762,moves200,Kampala,Kampala,Uganda,Nairobi,Kawangware,Uganda,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Msonga,Kisonga,No,Yes,No,215.84856302518392,0.3327855009073333,"('Kampala', 'Kampala', 'Uganda')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0
91,255,279410,279410.0,"('Gatundu', 'Gatundu', 'Kenya')",29.029020367728723,0.9391493610130172,36.905811,-1.015585,100,29.029020367728723,moves200,Gatundu,Gatundu,Kenya,Nairobi,Kawangware,Kenya ,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Kikuyu,Kikuyu,No,Yes,No,0.0,0.0,"('Gatundu', 'Gatundu', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,257,279416,279416.0,"('Busia', 'Busia', 'Kenya')",313.8751343304977,2.6361740317196785,34.26479520608315,0.3712048,100,313.8751343304977,moves200,Busia,Busia,Kenya,Nairobi,Kawangware,Kenya,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Teso,Kiteso,No,Yes,No,9.692033402689106,2.641887949687919,"('Busia', 'Busia', 'Kenya')",Urban Village,Urban,Village,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
93,260,279419,279419.0,"('Bwembwera', 'Bwembwera', 'Tanzania')",408.4560846404356,-0.986685745386614,38.7172487,-5.1966852,100,408.4560846404356,moves200,Bwembwera,Bwembwera,Tanzania,Nairobi,Kawangware,Tanzania,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Tongwe/Bende,Tongwe,No,Yes,Yes,7.101945454513157,0.0091902433185256,"('Bwembwera', 'Bwembwera', 'Tanzania')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,262,279420,279420.0,"('Juba', 'Juba', 'South Sudan')",803.4420942529454,2.331826952733242,31.595165500000004,4.8472017,100,803.4420942529454,moves200,Juba,Juba,South Sudan,Nairobi,Kawangware,South Sudan,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Northern Bahr El - Ghazal,Luer,No,Yes,Yes,600.5595588443913,0.0203857459665144,"('Juba', 'Juba', 'South Sudan')",Non-Urban Village,Non-Urban,Village,4,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
95,265,279421,279421.0,"('Nairobi', 'Nairobi', 'Kenya')",7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,100,7.292625401689183,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kawangware,Kenya ,Male,Unemployed ,1,Unemployed,Yes,Agikuyu,Swahili,No,No,Yes,,,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
96,267,279425,279425.0,"('Migori', 'Migori', 'Kenya')",271.9435161483056,3.0543637670520813,34.30964322421073,-1.0211616,100,271.9435161483056,moves200,Migori,Migori,Kenya,Nairobi,Kawangware,Kenya,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kuria,Kikuria,No,Yes,No,0.0,0.0,"('Migori', 'Migori', 'Kenya')",Non-Urban Village,Non-Urban,Village,9,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
97,270,279427,279427.0,"('Kakamega', 'Kakamega', 'Kenya')",269.3386015035923,2.4945118495864844,34.80154886163461,0.4957104,100,269.3386015035923,moves200,Kakamega,Kakamega,Kenya,Nairobi,Kawangware,Kenya,Female,Unemployed ,3,Unemployed,Yes,Mluhya,Kiluhya,No,Yes,No,0.0,0.0,"('Kakamega', 'Kakamega', 'Kenya')",Urban Village,Urban,Village,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0
98,274,279429,279429.0,"('Nyamira', 'Nyamira', 'Kenya')",209.4474298458329,2.86487773525912,34.93413079992329,-0.65225405,100,209.4474298458329,moves200,Nyamira,Nyamira,Kenya,Nairobi,Kawangware,Kenya,Female,Housewife/homemaker,2,Housewife/homemaker,Yes,Kisii,Kikisii,No,No,No,0.0,0.0,"('Nyamira', 'Nyamira', 'Kenya')",Urban Village,Urban,Village,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
99,276,279440,279440.0,"('Kakamega', 'Kakamega', 'Kenya')",269.3386015035923,2.4945118495864844,34.80154886163461,0.4957104,100,269.3386015035923,moves200,Kakamega,Kakamega,Kenya,Nairobi,Kawangware,Kenya,Male,Casual employment/temporary worker,1,Doing casual jobs,Yes,Lugha,Kiswahili,No,No,Yes,14.632902091667065,0.1825048007138314,"('Kakamega', 'Kakamega', 'Kenya')",Urban Village,Urban,Village,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0
100,278,279443,279443.0,"('Kisumu', 'Kisumu', 'Kenya')",245.8051419309156,2.6882632231563743,34.7541761,-0.1029108999999999,100,245.8051419309156,moves200,Kisumu,Kisumu,Kenya,Nairobi,Kawangware,Kenya,Female,Unemployed ,1,Unemployed,Yes,Dholuo,Dholuo,No,Yes,No,19.20036588614917,0.1840946312545917,"('Kisumu', 'Kisumu', 'Kenya')",Urban Village,Urban,Village,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0
101,281,279452,279452.0,"('Embu', 'Embu', 'Kenya')",120.9362831052233,0.5724891806314639,37.6652884382665,-0.5359479,100,120.9362831052233,moves200,Embu,Embu,Kenya,Nairobi,Kawangware,Kenya,Male,Unemployed ,4,Unemployed,Yes,Meru,Kiswahili,No,No,Yes,289.1037738020365,0.9874397481080044,"('Embu', 'Embu', 'Kenya')",Non-Urban Village,Non-Urban,Village,3,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
102,284,279454,279454.0,"('nan', 'Kayole', 'Kenya')",0.01,3.141592653589793,36.9169455,-1.2659842,100,2485.37162197859,moves200,,Kayole,Kenya,Nairobi,Kayole,Kenya,Male,Self-employed (run small business/income generation project),-3,Self-employed (run small business/income generation project),No,100,Shona,Yes,No,No,,,"('nan', 'Kayole', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
103,289,279470,279470.0,"('Plumtree', 'Old Lobengula', 'Zimbabwe')",561.0725436683291,1.5964114307147617,27.805601,-20.4880677,100,561.0725436683291,moves200,Plumtree,Old Lobengula,Zimbabwe,Johannesburg,Berea,Zimbabwe,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Ndebele,Ndebele,No,Yes,Yes,315.6349928550985,0.471574046834222,"('Plumtree', 'Old Lobengula', 'Zimbabwe')",Non-Urban City,Non-Urban,City,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,291,279477,279477.0,"('Nairobi', 'Nairobi', 'Kenya')",7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,100,7.292625401689183,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kawangware,Kenya,Male,Casual employment/temporary worker,1,Casual employment/temporary worker,Yes,Luhya,Kiluhya,No,Yes,No,252.60153369946343,2.595919542892414,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
105,293,279478,279478.0,"('Goma', 'Goma', 'Democratic Republic of the Congo')",835.4547143817878,-3.096281734887913,29.225652,-1.6665685,100,835.4547143817878,moves200,Goma,Goma,Democratic Republic of the Congo,Nairobi,Kawangware,Democratic Republic Of The Congo,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Muluba,Lingala,Yes,No,No,825.3118396822144,5.92828133453033,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
106,298,279479,279479.0,"('Bungoma', 'Bungoma', 'Kenya')",292.6090764245537,2.4400610760694645,34.71916810731902,0.78292445,100,292.6090764245537,moves200,Bungoma,Bungoma,Kenya,Nairobi,Kawangware,Kenya,Female,Housewife/homemaker,2,Housewife/homemaker,Yes,Bukusu,Bukusu,No,Yes,No,14.239687666849989,0.03235207562407,"('Bungoma', 'Bungoma', 'Kenya')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
107,301,279489,279489.0,"('Kisumu', 'Kisumu', 'Kenya')",245.8051419309156,2.6882632231563743,34.7541761,-0.1029108999999999,100,245.8051419309156,moves200,Kisumu,Kisumu,Kenya,Nairobi,Kawangware,Kenya,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Luo,Dholuo,No,-3,-3,,,"('Kisumu', 'Kisumu', 'Kenya')",Urban Village,Urban,Village,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0
